country_code,event_id,observed_at,latitude,longitude,cold_cloud,cloud_growth,moisture,rain_30m,rain_1h,rain_3h,rain_6h,rain_24h,river_level,river_rise_rate,elevation_norm,slope_norm,hand_norm,river_proximity,soil_wetness,flooded
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7767679406922186,0.19820422721289788,0.9106382271308853,3.164846230583821,6.329692461167642,12.342900299276904,18.989077383502927,34.18033929030527,0.6589938492256795,0.6562690393274901,0.036162710494696215,0.8970333988966253,0.0054298341287004614,0.028999503204469423,0.051657917014398924,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7721083991043806,0.6981207839786372,0.8379802186553831,0.6353466919243592,1.2706933838487184,2.477852098505001,3.8120801515461555,6.86174427278308,0.1649991609660743,0.04015129954706642,0.20178211071905539,0.849408842923073,0.12492367930564308,0.057231940153260386,0.5045309901929865,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7099046972813039,0.9802047848986818,0.6115436059770696,13.653397357708448,27.306794715416896,53.248249695062945,81.92038414625068,147.45669146325125,0.5282815076732597,0.054500314991295595,0.6163089699275328,0.15521299244109088,0.042350551580167095,0.7346210919351616,0.8841457113668172,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.6364083421077769,0.5724131499586373,0.1451302546650497,0.814342835657389,1.628685671314778,3.175937059063817,4.886057013944334,8.794902625099802,0.34365802848008675,0.9460244535580951,0.30134263251471793,0.18353322888031898,0.5780172158075422,0.9800271795541925,0.6997759445890661,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.13409460987276534,0.27807554578125737,0.3047046037608313,4.247668045049461,8.495336090098922,16.5659053756929,25.486008270296768,45.87481488653418,0.6031334474473844,0.42790321368135,0.6109875470366283,0.5083527384469421,0.634629117418263,0.40403439074076597,0.41181089658557024,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.22559286820421098,0.5724579331221157,0.5657719004319209,2.6856297941799006,5.371259588359801,10.473956197301613,16.113778765079402,29.004801777142927,0.08374464909697987,0.7020021811103714,0.64794848220121,0.3170409113172379,0.6524330565210316,0.0360598342773637,0.3162141518240431,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.8864028867237077,0.9210571972951916,0.5036329251830992,4.219770217119979,8.439540434239959,16.45710384676792,25.318621302719876,45.57351834489578,0.2975682186796788,0.5202751147405691,0.7998704107638365,0.6260124809410571,0.31445069174420126,0.3606573344502543,0.8373823623450686,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7426925667250857,0.014682843560070769,0.8271734245206864,8.940201632251737,17.880403264503475,34.86678636578178,53.64120979351043,96.55417762831877,0.6842299108279774,0.8565480235745582,0.3722615731915482,0.2806114361336559,0.1536128990606348,0.3341300405015458,0.6008404079450809,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7054063654840127,0.38784169516364975,0.6408886345861594,1.273794684876073,2.547589369752146,4.967799271016685,7.642768109256438,13.756982596661588,0.36422920274124243,0.010727644975676243,0.20905765860224146,0.9954644725836371,0.5250883029672612,0.7721048913545856,0.16375130425829587,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.4482456132543511,0.3925727158419199,0.08004928364618502,3.0885867578763087,6.177173515752617,12.045488355717604,18.531520547257852,33.35673698506413,0.8313819511665719,0.7553301727947445,0.433779027322593,0.5559694280284484,0.4693269341904013,0.8390697308817134,0.15067297381324019,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.4932899758506666,0.08411533455688203,0.24366745405571355,2.4100211116901993,4.820042223380399,9.399082335591778,14.460126670141197,26.028228006254153,0.5838471701390513,0.8435883847625412,0.6375887004784591,0.23285228494370624,0.6491490501342744,0.29205933031452835,0.6702032553513549,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7686275894593791,0.852015516881169,0.5047914829034981,4.898302556013051,9.796605112026102,19.1033799684509,29.389815336078303,52.90166760494095,0.33646223761961336,0.9095522438713499,0.5871239405369806,0.5395274352616787,0.8502742988337217,0.338456483297326,0.3405907955915243,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.02482313179857254,0.9274604585040267,0.4482073282568715,2.541372267930411,5.082744535860822,9.911351844928603,15.248233607582467,27.446820493648442,0.5626037265222903,0.30753507242078615,0.5984771915577366,0.6308322403647424,0.0073144562930156365,0.17750658243696749,0.27802210660081383,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7206959467183516,0.9632112235493796,0.7820051707381772,2.51363251659221,5.02726503318442,9.80316681470962,15.081795099553261,27.14723117919587,0.20428088824710194,0.8668014382619265,0.11410407118363719,0.620357709658044,0.7324135029937877,0.4775058736277328,0.4400886995273686,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.3464928613130488,0.12386977486422102,0.04094696028571976,2.674791148677432,5.349582297354864,10.431685479841985,16.048746892064592,28.887744405716266,0.820369470376118,0.7773431275291786,0.4896997418169059,0.9845780814316246,0.9855401694949262,0.28822824548790527,0.46497345619365305,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.8225830906174316,0.036970727201174225,0.3727023413067342,0.883121132024971,1.766242264049942,3.444172414897387,5.298726792149826,9.537708225869688,0.35038840290531936,0.04869847231385127,0.109282291114558,0.08481927231183206,0.6753056286674841,0.5554617101377639,0.7132581963116982,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.8581253046248232,0.0045001249396591225,0.5146293421163498,7.70605973886736,15.41211947773472,30.053632981582705,46.23635843320416,83.22544517976749,0.3321821452475081,0.6772873993643972,0.029607289128613212,0.8008715921066321,0.4013555575533879,0.048963709823279244,0.8956348813836968,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.3969400677478341,0.274825050755067,0.8865575621718692,13.724497424440623,27.448994848881245,53.52553995531843,82.34698454664374,148.22457218395874,0.21448488745403316,0.18759368193949133,0.0848115912357631,0.3480314234095143,0.34192693854566036,0.8533446711440594,0.7176391476415676,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7008810101206585,0.5952128404133717,0.392369092921794,9.140302884478514,18.280605768957027,35.64718124946621,54.841817306871086,98.71527115236796,0.6489175184080253,0.9152987602855548,0.49691659613034944,0.4079419511312822,0.1343669133130615,0.1368212780296263,0.3653784631991335,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.9592092728445759,0.7519631215749155,0.5408566369449512,2.030830329069261,4.061660658138522,7.920238283370118,12.184981974415566,21.932967553948018,0.5504349986814925,0.28454087511182524,0.8969967987729952,0.4532799165001634,0.23509711688065948,0.6345402649517972,0.32534273051667706,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.32249234716866526,0.15544156408342247,0.8743143652908074,7.898963319724039,15.797926639448079,30.805956946923754,47.39377991834424,85.30880385301963,0.07923247139091927,0.2832469332501141,0.5614893944143846,0.5907447941637661,0.7919744251413741,0.6534392090094951,0.7838241093757136,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.18517934495356758,0.5621707337375722,0.10189415731454488,9.863754219043464,19.72750843808693,38.46864145426951,59.182525314260786,106.52854556566942,0.8778925776558215,0.6529221265639984,0.955349428187811,0.6745974769790241,0.5127320643001113,0.8146384431178827,0.4329724928677672,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.5160878012571124,0.3125699490285839,0.05096048257488606,10.742183088374953,21.484366176749905,41.894514044662316,64.45309853024972,116.01557735444949,0.4780182862073703,0.1116003682492267,0.3845043779899281,0.041079093304846936,0.06052845082653613,0.24606661150493847,0.6981897256099134,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.001233062511908134,0.5081673558128751,0.4895020065072081,2.4861391077295742,4.9722782154591485,9.69594252014534,14.916834646377445,26.850302363479404,0.45044328079297224,0.3330941610106378,0.43132702014644964,0.4166096330691479,0.7805811375265843,0.0016607076748005323,0.8412037062149564,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.9303846175891505,0.048569289846958075,0.4607696052395662,5.151860438234749,10.303720876469498,20.092255709115523,30.911162629408494,55.640092732935294,0.08658591881384092,0.7115580415967778,0.15045401155747407,0.47986340055106513,0.047374020005481854,0.6832583576588129,0.13820537163853075,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.5692120504306768,0.5901953827661262,0.849435333089779,6.84051328080101,13.68102656160202,26.67800179512394,41.04307968480606,73.87754343265091,0.7286827168714032,0.004741392911873921,0.8533694593423667,0.03128351290164455,0.619119086426974,0.11062946756220327,0.1627434861049576,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.36153607863919934,0.8131593458201128,0.31839911782845964,4.104555831366413,8.209111662732827,16.007767742329012,24.62733498819848,44.329202978757266,0.5261722632987264,0.799213522241491,0.6007339188626425,0.9187936809026809,0.21635569522540143,0.4544574302986578,0.4140260937892364,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7080912356835879,0.7385803864573827,0.31715317112997876,9.387291138853529,18.774582277707058,36.610435441528764,56.32374683312118,101.38274429961812,0.6871295220997847,0.8900194571176955,0.5938305480284476,0.3464786554071809,0.12602634174662652,0.01903414781748658,0.14371866145553414,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.5846388341341655,0.12690997551851313,0.8973021997540936,2.0535073187312523,4.1070146374625045,8.008678543051884,12.321043912387514,22.177879042297526,0.49904031742204596,0.8803803001276922,0.5362004131113752,0.9917744759287107,0.6217920298607565,0.004007604733339498,0.27318719150087634,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.23128053968685225,0.8738884979038014,0.2536645065618285,2.9236566679410103,5.847313335882021,11.40226100496994,17.541940007646062,31.57549201376291,0.6048701829324452,0.6107701332354183,0.5535408400896115,0.6636210466603519,0.3961665000592489,0.8362451768426012,0.6776207635997941,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7960285563103784,0.5202300670459938,0.4079614303605652,13.140718391342054,26.281436782684107,51.24880172623401,78.84431034805232,141.91975862649417,0.6600871997379226,0.0940719630893958,0.8896564216753973,0.9834170759929376,0.39500724004055643,0.4192723879008051,0.6825815982092204,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.4698008881748279,0.7334949045628298,0.8783657338108016,6.816122376104938,13.632244752209877,26.58287726680926,40.89673425662963,73.61412166193334,0.4764419779968065,0.3790526950373052,0.5170194868494292,0.19954199289949037,0.7417164105197349,0.8589828605577138,0.7311359766527954,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.2043973670814292,0.7436003651076519,0.023140094581946435,7.439501000544131,14.879002001088262,29.01405390212211,44.63700600326479,80.34661080587662,0.3583548650314516,0.9792246337072796,0.3771446803556807,0.90397329087804,0.7193125336908236,0.8655725393210282,0.8875710884880433,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.4676402566265965,0.19674218075063132,0.3772059828830039,6.138838525154511,12.277677050309022,23.941470248102593,36.83303115092706,66.29945607166871,1.0,0.3941069825931186,0.13110869302621986,0.5809893737480507,0.1628715005545549,0.40913997762479715,0.6845620733936773,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.5220123013665123,0.46841664124677096,0.2594398398545342,2.310567306457593,4.621134612915186,9.011212495184614,13.863403838745558,24.954126909742005,0.47990796274450015,0.04517311698942639,0.4814913403262807,0.88103605191787,0.9593323476356084,0.27811335687148786,0.6525192007526632,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.9845686082507541,0.9823666831045325,0.9529991327679814,0.743478524409702,1.486957048819404,2.8995662451978377,4.460871146458212,8.029568063624781,0.4609187548535124,0.07182214050288438,0.1377935359278052,0.2947739495745427,0.3044665264760329,0.7648035526072343,0.5528982540644615,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.7351294275196334,0.29603286291002573,0.37125263708827716,2.686510119470219,5.373020238940438,10.477389465933854,16.119060716821313,29.014309290278362,0.41667945669951867,0.4048549644265338,0.7600149717440349,0.25325547440019736,0.7723529876745681,0.16031202498225805,0.2068135275140317,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.4135679313099698,0.4498592999441262,0.24525897302320965,3.2851234995095644,6.570246999019129,12.8119816480873,19.710740997057385,35.479333794703294,0.46404593314555226,0.7102452013359866,0.8513346494022038,0.1003956456498093,0.8745751398555718,0.2645398111513111,0.33932214573656094,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.517661521287729,0.4906079155118719,0.529745666182498,8.159398510399546,16.318797020799092,31.821654190558228,48.95639106239727,88.12150391231509,0.22070948759238024,0.5365680135770893,0.43456308469769034,0.16125406285192412,0.13175483289206746,0.9400190108075147,0.12566385286853599,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.030054578761178785,0.11895331074021132,0.9168484076291957,7.716779555439707,15.433559110879415,30.095440266214858,46.300677332638244,83.34121919874885,0.9183808315185806,0.3215329914823317,0.6081292119145916,0.16357687771010998,0.465014131989273,0.5544165520399336,0.4004512452452783,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.9206658582735678,0.34138706738172764,0.05010668969693377,4.161149291508607,8.322298583017213,16.228482236883565,24.966895749051638,44.94041234829295,0.0,0.34240367681062867,0.7944570304958843,0.818307868703863,0.6227087449882082,0.7416146327315153,0.7508385847448596,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.2808963859641551,0.06206310654015523,0.45826204153651395,7.502953095469709,15.005906190939418,29.261517072331866,45.017718572818254,81.03189343107286,0.6112585789571388,0.12903005718204175,0.1523267101575757,0.4379896029203726,0.6322828130302102,0.6390136492641646,0.39292739157023326,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.9500610946244371,0.34271364275495586,0.17723550124927256,8.6550759048672,17.3101518097344,33.75479602898208,51.9304554292032,93.47481977256577,0.39747383976335515,0.6780940608798283,0.8460075613079088,0.4610994301549076,0.04025373993992376,0.6599513011292788,0.44963268842268056,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.3663354885565363,0.7385107126866286,0.4031402041190819,7.105358772400816,14.210717544801632,27.710899212363184,42.632152634404896,76.73787474192882,0.6987589374643113,0.5618189300629993,0.7197825350215462,0.5314138115972438,0.5089341517513543,0.6599957188011513,0.9070863269095085,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.6674899231467579,0.6555177383430523,0.6629097142100953,9.907844627053835,19.81568925410767,38.640594045509964,59.447067762323016,107.00472197218143,0.4824838160122368,0.019766445342691674,0.3265468426717799,0.40815666823101304,0.19780984725919692,0.4400501082335524,0.7781514225440124,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.6747365473492779,0.9103269101852525,0.20252240792418597,1.0433005625136864,2.086601125027373,4.068872193803377,6.259803375082118,11.267646075147812,0.26457037798958194,0.5420790349507192,0.7013911012434323,0.12936280345827444,0.9529224684855657,0.2751525256017133,0.6100604828871738,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.40006144613475536,0.8751076133225116,0.6102274444332458,5.712182055410627,11.424364110821253,22.277510016101445,34.27309233246376,61.69156619843477,0.7619257319553274,0.44394288639597634,0.9359374994357259,0.9761283906917078,0.8539843761472291,0.39967613516363687,0.32221567382293825,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.843322885761979,0.9782044307645613,0.7449915257796885,10.88871748618047,21.77743497236094,42.46599819610384,65.33230491708282,117.59814885074908,0.66638209222578,0.7646672285619996,0.7625900919626407,0.3341112669587556,0.4806076309423065,0.24420500076588825,0.45645219451427166,0
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.8160560167528311,0.860569919294376,0.16769951967778096,14.602702120328521,29.205404240657042,56.95053826928123,87.61621272197112,157.70918289954804,0.7950830217691061,0.007507032799999869,0.3361299685293737,0.2578084097023544,0.7975108356807525,0.5859613740960548,0.8391738662343244,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.4228003325467935,0.6196685259698614,0.9329007824132532,5.229272158323907,10.458544316647814,20.394161417463238,31.37563294994344,56.476139309898194,0.32120350623624494,0.9808211455330342,0.06964063659139463,0.3900625901565292,0.13799751734790533,0.9986095150119159,0.7907379738959939,1
BN,BN-0,2026-01-01T00:00:00Z,0,0,0.55218492855933,0.5007661490802783,0.6861629156151504,5.826283989253452,11.652567978506903,22.722507558088463,34.95770393552071,62.92386708393728,0.47320647924122833,0.6526867348692552,0.9920420055280549,0.11184480238067718,0.9994219092241878,0.8325292849240071,0.5164594026356409,1
BN,BN-1,2026-01-01T00:00:00Z,0,0,0.6722644312234448,0.3533376950684678,0.7874638746315022,15.498815116632002,30.997630233264005,60.44537895486481,92.99289069979201,167.38720325962564,0.9237113743681941,0.8321200752819861,0.8212307865978454,0.3183263876290203,0.41666599803988014,0.4612088858375738,0.3215456822408995,1
BN,BN-1,2026-01-01T00:00:00Z,0,0,0.1535255220546139,0.5338400132739604,0.06751848018741502,14.729151808968737,29.458303617937474,57.44369205497808,88.37491085381242,159.07483953686236,0.48467496430608376,0.05280710140011036,0.0005187441657055203,0.893031019536303,0.43631665969426314,0.14390869607855827,0.7746238812922298,1
BN,BN-1,2026-01-01T00:00:00Z,0,0,0.5389417662641869,0.8191998792939803,0.09275607742449477,4.8000815760738655,9.600163152147731,18.720318146688076,28.800489456443195,51.84088102159775,0.8906697168228663,0.3944815179387544,0.7377975561063729,0.16800084857787112,0.25745195932396336,0.14686373482140425,0.7523289144335528,0
BN,BN-1,2026-01-01T00:00:00Z,0,0,0.1189103480339605,0.08598235011094513,0.17629136502213016,5.182130430238692,10.364260860477383,20.210308677930897,31.09278258143215,55.967008646577874,0.8870373483542684,0.17534651145392188,0.8231076228068998,0.3679043402218176,0.3985066234742124,0.21918921647863232,0.9903884573604824,0
BN,BN-1,2026-01-01T00:00:00Z,0,0,0.19230067903513304,0.22079792120893404,0.6560738790950633,6.8133670307657,13.6267340615314,26.572131419986228,40.8802021845942,73.58436393226955,0.7122039743537836,0.2890835816381917,0.7347251307805799,0.39291817669707396,0.5664206508096447,0.8750841990540823,0.5509087684904029,0
BN,BN-1,2026-01-01T00:00:00Z,0,0,0.41865608731480164,0.7579103187328605,0.82661148465793,24.259709461291234,48.51941892258247,94.61286689903581,145.5582567677474,262.0048621819453,0.8043248867663124,0.5612230678900442,0.385369480857103,0.049459137146015686,0.270696761495107,0.6015584524560157,0.5219184707692535,1
